annee,id_eleve,taille_famille,monoparental,pcs_parent,diplome_parent,revenu_mensuel,logement,origine_migratoire,aspiration_famille,implication_parents,opinion_ecole,score_math,score_fr,redoublement,orientation,aspiration_eleve
CM1,35,5,0,cadre,bac+5,313,maison,aucune,BAC,2,5,226.3774293559736,226.80088070949074,0,general,BAC
CM1,36,6,1,ouvrier,bac,2136,appartement,aucune,CAP,2,4,188.3473288652235,217.0401785244387,0,professionnel,CAP
CM1,37,6,0,ouvrier,bac,3249,appartement,aucune,CAP,5,2,193.3767115937078,234.1788989160217,0,general,CAP
CM1,38,4,0,employe,bac+5,2227,appartement,aucune,CAP,3,5,259.1583229631617,231.94923356247807,0,general,BAC+3
CM1,39,2,0,profession_intermediaire,bac+3,2259,appartement,aucune,BAC+3,4,5,212.8199368667732,217.53988750127772,0,general,CAP
CM1,40,3,0,employe,bac+3,3096,appartement,deux_parents,BAC+3,2,5,230.98529148408718,235.25471616234472,0,professionnel,BAC
CM1,41,6,0,ouvrier,bac+3,1937,appartement,aucune,BAC+5,5,4,232.48570657113225,221.52018247447012,0,technologique,BAC
CM1,42,6,0,employe,bac,3473,appartement,aucune,BAC+5,2,3,228.30298825980364,230.63476737864508,0,general,BAC
CM1,43,5,1,ouvrier,bac+5,3555,maison,aucune,CAP,1,1,196.17453239711747,206.14948121115302,0,general,CAP
CM1,44,6,0,employe,bac,2611,appartement,aucune,BAC,4,2,217.6926313539999,256.5155618107962,0,professionnel,BAC
CM1,45,3,0,cadre,brevet,2849,maison,aucune,BAC+3,2,1,229.80276412620867,216.17523189667975,0,general,BAC
CM1,47,2,1,profession_intermediaire,bac,3001,appartement,un_parent,BAC+5,2,1,202.680247552066,221.14812710832805,0,technologique,CAP
CM1,48,4,1,profession_intermediaire,brevet,2413,appartement,deux_parents,BAC+5,3,5,236.4608238379117,227.89871798875674,0,professionnel,BAC
CM1,49,2,1,ouvrier,bac,2902,appartement,un_parent,BAC+5,4,1,226.0026124654606,228.86257239505838,0,technologique,BAC
CM1,50,6,1,employe,bac,2896,logement_social,deux_parents,BAC+5,4,3,241.3369260339184,197.45397798464825,0,professionnel,CAP
CM1,51,2,0,ouvrier,bac+5,1191,maison,aucune,BAC+3,3,3,231.03213967013917,202.00053031897093,0,professionnel,CAP
CM1,52,3,0,profession_intermediaire,bac+3,3031,appartement,aucune,CAP,4,4,228.486250255178,231.48863126903908,0,general,BAC
CM1,53,5,0,ouvrier,brevet,3418,logement_social,un_parent,BAC+3,4,3,211.213893933275,198.52566093304475,0,general,CAP
CM1,54,5,0,cadre,brevet,3450,appartement,aucune,BAC+5,5,1,215.90106492979334,231.45700975243042,0,technologique,BAC
CM1,55,4,0,profession_intermediaire,brevet,2598,logement_social,aucune,BAC,4,2,226.28852418448437,231.13954369906958,0,technologique,BAC
CM1,56,2,0,employe,bac+5,2660,logement_social,aucune,BAC,2,2,221.65403564994153,245.83561317144108,0,general,BAC
CM1,57,3,1,profession_intermediaire,bac,2437,maison,aucune,BAC+3,3,3,236.04205749431267,241.21035120415777,0,professionnel,BAC
CM1,58,2,1,employe,bac+3,2613,appartement,aucune,CAP,1,2,224.19662140953625,236.21218179137213,0,general,BAC
CM1,59,3,0,ouvrier,bac+5,3006,logement_social,aucune,BAC,3,2,199.32620421349839,227.53850857095023,0,general,CAP
CM1,62,6,1,ouvrier,bac,2791,maison,aucune,CAP,2,4,206.5160003686664,204.1616254299778,0,technologique,CAP
CM1,63,4,0,cadre,brevet,2728,appartement,aucune,BAC,2,4,232.14388372293914,230.51981510432844,0,professionnel,BAC
CM1,64,2,0,ouvrier,bac+5,3122,maison,aucune,BAC+3,2,3,205.43962701911403,193.15172740374956,0,technologique,CAP
CM1,67,2,1,cadre,bac+5,3026,logement_social,aucune,BAC,2,5,233.74704071464203,222.158410150659,0,general,BAC
CM1,69,5,1,ouvrier,bac+5,2406,logement_social,aucune,CAP,5,3,225.43088445125602,221.93940178522803,0,general,BAC
CM1,70,2,0,employe,brevet,1981,maison,un_parent,BAC,1,3,227.07606821567464,248.6611517917289,0,general,BAC
CM1,71,4,0,employe,bac+3,3114,appartement,aucune,BAC,2,4,173.47661153298975,208.76935007163934,0,general,CAP
CM1,72,6,1,profession_intermediaire,bac+5,2100,maison,aucune,CAP,2,2,218.30661448570933,245.85585872058346,0,general,BAC
CM1,73,4,0,profession_intermediaire,bac+3,2460,appartement,aucune,BAC+3,2,2,197.44069250952643,215.02213723319903,1,technologique,CAP
CM1,74,3,1,ouvrier,bac+5,2536,maison,aucune,BAC+3,2,3,200.8822890487688,202.5413542972663,0,professionnel,CAP
CM1,76,6,0,cadre,bac+5,2661,maison,aucune,BAC+3,1,1,256.1544137055987,238.2433720198651,0,general,BAC+3
CM1,77,4,0,ouvrier,brevet,2366,logement_social,aucune,BAC+3,3,1,186.4896336857148,212.84314312028192,0,professionnel,CAP
CM1,78,3,0,ouvrier,bac+3,2316,appartement,aucune,BAC,4,5,188.25693626135347,229.4009222171129,0,technologique,CAP
CM1,79,3,0,ouvrier,bac,1561,appartement,aucune,BAC,3,1,201.83788187951524,207.86817571828468,0,professionnel,CAP
CM1,80,3,0,profession_intermediaire,bac+5,2023,appartement,aucune,BAC+5,5,4,252.4611886564427,192.69622460023257,0,general,BAC
CM1,81,5,0,employe,bac,829,logement_social,aucune,CAP,2,5,224.16305238371262,219.7962961963797,0,professionnel,BAC
CM1,83,3,0,employe,brevet,1497,maison,aucune,CAP,3,4,213.6607800650435,206.68381392316786,0,technologique,CAP
CM1,84,5,1,cadre,bac,1782,logement_social,aucune,BAC,3,5,227.3978784297252,253.400112956447,0,professionnel,BAC+3
CM1,85,5,0,profession_intermediaire,bac,3736,maison,aucune,BAC+3,1,3,231.23999176893372,220.2252943580248,0,general,BAC
CM1,86,2,0,ouvrier,brevet,3180,maison,aucune,BAC+3,5,4,227.24761228277598,228.08340754671542,0,general,BAC
CM1,87,4,1,cadre,bac+3,1518,maison,aucune,CAP,1,2,240.50878479846344,242.2821408034294,0,professionnel,BAC+3
CM1,88,4,1,ouvrier,bac+3,2364,appartement,aucune,CAP,3,2,202.51800363097752,194.44616987169758,0,general,CAP
CM1,89,2,0,cadre,bac+5,3191,logement_social,aucune,CAP,3,3,254.08358292586385,233.99842512603428,0,general,BAC+3
CM1,90,4,0,profession_intermediaire,bac+5,2578,logement_social,un_parent,CAP,2,5,206.50776017690308,218.3597613617286,1,general,CAP
CM1,91,6,1,profession_intermediaire,brevet,1355,appartement,aucune,CAP,2,5,184.04217319038267,239.72821549561706,0,technologique,CAP
CM1,93,4,1,ouvrier,bac+5,1993,maison,aucune,CAP,1,2,182.86714635376893,211.76444750385517,0,technologique,CAP
CM1,94,3,0,cadre,brevet,1681,appartement,un_parent,BAC+5,1,3,255.4490470917446,206.75935154957943,0,professionnel,BAC
CM1,95,6,1,employe,bac+3,1246,maison,aucune,BAC,4,5,236.38692311079757,213.73806421539055,0,general,BAC
CM1,98,5,0,ouvrier,bac,2669,appartement,deux_parents,BAC+5,4,5,193.32718936014194,225.36823850971882,0,professionnel,CAP
CM1,99,5,0,profession_intermediaire,bac+5,1768,maison,aucune,BAC,1,4,211.2279657994015,225.33843706691175,0,professionnel,CAP
CM1,101,6,0,employe,bac,2778,maison,aucune,BAC,4,2,220.97704942774257,257.888765819064,0,professionnel,BAC
CM1,102,4,1,employe,bac+5,2552,maison,aucune,CAP,5,3,213.6787111133922,223.5725463124416,0,technologique,CAP
CM1,103,2,0,cadre,brevet,3022,maison,deux_parents,BAC+5,1,5,229.46852788606418,229.80994827698515,0,technologique,BAC
CM1,104,3,1,profession_intermediaire,bac+3,1622,maison,un_parent,CAP,1,3,216.06666223635,226.85897285250155,0,general,BAC
CM1,106,3,0,employe,bac+3,2810,appartement,aucune,BAC,4,4,214.5973623303453,213.84676442012324,0,general,CAP
CM1,107,6,0,profession_intermediaire,bac+3,2394,appartement,aucune,BAC+3,1,2,238.85952013112902,229.65831626883514,0,technologique,BAC
CM1,108,4,1,employe,bac+5,3297,appartement,aucune,BAC+3,4,2,211.898919657803,228.6661993267989,0,professionnel,BAC
CM1,109,5,0,cadre,bac+3,848,maison,un_parent,CAP,1,4,227.5273410854337,239.22084376140222,0,professionnel,BAC
CM1,111,2,0,ouvrier,bac+3,1952,maison,aucune,BAC+3,3,1,225.0143545292806,224.19440698630842,0,professionnel,BAC
CM1,112,5,0,profession_intermediaire,bac+5,2062,logement_social,aucune,BAC,3,3,222.2715483195061,236.29453233582004,0,general,BAC
CM1,113,2,1,cadre,bac,2917,maison,aucune,BAC+5,4,3,231.5116421669567,220.41045899553086,0,technologique,BAC
CM1,114,4,0,profession_intermediaire,bac,734,appartement,aucune,BAC,3,1,214.41958490243795,237.14852236272947,1,general,BAC
CM1,115,5,0,employe,bac,2407,maison,deux_parents,BAC,1,2,218.26644162029683,222.53148574469415,0,professionnel,BAC
CM1,116,4,0,profession_intermediaire,brevet,1978,maison,aucune,BAC+3,2,5,222.62193715262012,242.00287311734309,1,technologique,BAC
CM1,117,6,0,cadre,bac,2332,maison,aucune,BAC+3,1,3,230.71630890812108,227.18465772009682,0,technologique,BAC
CM1,119,5,1,cadre,bac+5,2533,appartement,aucune,BAC+3,2,4,225.0766306684076,232.13375199234773,0,technologique,BAC
CM1,121,2,0,employe,bac,1208,appartement,aucune,BAC+3,2,1,208.04232540422962,243.57219203132604,1,professionnel,BAC
CM1,122,3,0,profession_intermediaire,bac+3,3884,appartement,aucune,BAC+5,5,4,202.15112938776733,229.32108703118536,0,general,CAP
CM1,123,4,1,profession_intermediaire,bac,2062,maison,un_parent,BAC+5,4,1,205.691620060183,217.63334364620573,0,general,CAP
CM1,126,2,0,cadre,bac+3,1511,appartement,un_parent,BAC+5,2,3,245.87932063148634,254.25182290544453,0,general,BAC+3
CM1,127,6,0,cadre,brevet,1165,maison,aucune,CAP,1,1,240.470754670964,228.91909163921298,0,general,BAC
CM1,128,6,0,cadre,brevet,3853,appartement,aucune,BAC+3,1,1,228.67114375871893,219.03811266151712,0,general,BAC
CM1,129,3,0,ouvrier,bac+5,3574,appartement,aucune,BAC+3,1,3,180.4736377921778,212.47431878226504,0,general,CAP
CM1,130,4,0,profession_intermediaire,bac,2233,appartement,aucune,BAC,2,4,198.6712152513272,222.72569778047196,0,general,CAP
CM1,132,2,0,employe,bac+3,2332,appartement,aucune,BAC+3,4,4,237.73154362195962,238.14351375497887,0,general,BAC
CM1,133,5,0,cadre,bac+3,3032,logement_social,aucune,BAC+3,2,1,256.5589071812203,238.28722644018228,0,general,BAC+3
CM1,135,5,0,profession_intermediaire,bac,2302,logement_social,un_parent,CAP,5,2,211.96865366391899,214.7965574015619,0,general,CAP
CM1,136,6,0,employe,bac+5,2898,maison,aucune,BAC,3,4,218.83708981217848,229.8867549124681,0,general,BAC
CM1,137,6,0,ouvrier,bac,2420,logement_social,aucune,BAC+5,1,4,201.21268628367986,200.75601416531217,1,general,CAP
CM1,140,2,1,ouvrier,bac+5,3334,appartement,un_parent,BAC+5,1,4,211.37139193882922,204.66322252536787,0,general,CAP
CM1,141,3,0,employe,brevet,1268,appartement,aucune,CAP,3,2,229.51410787660365,217.64330668818494,0,technologique,BAC
CM1,142,2,0,profession_intermediaire,bac+5,3075,maison,aucune,BAC+5,3,5,234.46311432757204,228.65241547511383,0,general,BAC
CM1,143,3,1,ouvrier,bac+3,2505,maison,aucune,BAC+5,5,3,197.4934733312411,210.73465233799106,0,general,CAP
CM1,144,6,0,employe,bac+3,3465,maison,aucune,BAC,5,1,242.0265505928174,242.02160063070022,1,technologique,BAC+3
CM1,145,6,0,cadre,brevet,2502,maison,aucune,BAC+5,3,3,228.06817212698215,248.9219070055689,0,general,BAC
CM1,146,2,0,profession_intermediaire,bac+3,1806,maison,aucune,BAC+3,5,4,222.5051300901762,238.072579068735,1,general,BAC
CM1,147,3,1,cadre,bac+3,2312,appartement,aucune,BAC+5,5,3,250.64648157043754,235.94543423064823,0,professionnel,BAC+3
CM1,148,6,0,ouvrier,bac,199,appartement,aucune,CAP,1,3,192.06335132430996,224.87091161476098,0,professionnel,CAP
CM1,149,5,0,cadre,bac,1700,appartement,aucune,BAC+3,5,1,230.35024727040474,226.8199126279191,1,general,BAC
CM1,150,3,0,profession_intermediaire,bac+5,2683,appartement,un_parent,CAP,2,3,222.72066112006362,231.91705806814844,0,general,BAC
CM1,151,3,1,profession_intermediaire,bac,2566,maison,un_parent,BAC+3,3,5,232.6696233685942,229.64550022305187,0,general,BAC
CM1,152,4,0,employe,brevet,3048,maison,aucune,BAC+3,2,3,196.8877659855334,230.79086501929257,0,technologique,CAP
CM1,153,2,0,ouvrier,bac,1591,logement_social,aucune,BAC,5,5,206.18558399374874,240.8392332631389,0,general,BAC
CM1,154,2,0,employe,bac,2808,maison,aucune,CAP,1,1,235.36006493165442,208.81747757735553,0,general,BAC
CM1,155,6,1,profession_intermediaire,bac+5,2894,maison,aucune,BAC+3,1,2,218.0632475485093,234.14511727102965,1,technologique,BAC
CM1,156,6,0,employe,bac+5,2026,logement_social,aucune,CAP,2,1,216.36855574264172,214.86056320288404,0,general,CAP
CM1,157,4,0,employe,bac,1152,logement_social,aucune,BAC+3,1,5,202.1721457681013,239.41142895934746,0,technologique,BAC
CM1,158,3,0,profession_intermediaire,bac+3,3225,maison,un_parent,CAP,3,5,237.64261398016163,238.3161614898272,0,general,BAC
CM1,159,6,0,profession_intermediaire,bac+5,2334,appartement,aucune,CAP,1,4,221.56667283623645,233.67124684018367,0,technologique,BAC
CM1,160,6,1,cadre,brevet,2605,appartement,un_parent,BAC,1,4,199.39421102779983,240.06398813907532,0,professionnel,CAP
CM1,161,4,0,ouvrier,bac+3,2124,maison,aucune,CAP,2,5,190.5489519746947,222.8837148881145,0,general,CAP
CM1,162,4,1,profession_intermediaire,bac,1464,appartement,aucune,BAC,4,4,213.50952725409567,224.79748312966726,0,professionnel,CAP
CM1,163,2,0,ouvrier,bac,2175,logement_social,aucune,BAC,5,5,209.14582934424774,206.65256986840376,0,general,CAP
CM1,164,5,0,ouvrier,bac,3203,maison,un_parent,BAC+3,1,2,187.8010409430968,214.99855785951902,0,general,CAP
CM1,165,3,0,cadre,bac,3166,maison,deux_parents,BAC,4,4,228.2861690220712,229.9454379519618,0,general,BAC
CM1,167,3,0,ouvrier,bac+5,1860,maison,un_parent,BAC+3,5,1,222.0404815606513,227.35841517023457,0,technologique,BAC
CM1,168,5,0,ouvrier,bac+5,1145,maison,aucune,BAC,1,5,207.45472118768865,206.71861068301226,0,professionnel,CAP
CM1,169,6,0,employe,bac+5,2860,maison,aucune,BAC+3,4,4,218.28479326233344,248.98343674251424,0,general,BAC
CM1,170,2,0,employe,brevet,2486,maison,un_parent,BAC,4,2,195.74549382758758,234.0871122083416,0,professionnel,CAP
CM1,171,2,0,ouvrier,bac+3,2469,appartement,aucune,BAC+3,5,4,215.19395871934387,212.62268344228826,0,general,CAP
CM1,172,2,0,cadre,brevet,2119,appartement,aucune,CAP,5,5,246.38222195885294,236.5821284943568,1,general,BAC+3
CM1,173,6,0,profession_intermediaire,brevet,1145,maison,aucune,BAC+3,4,1,209.26401432941347,217.26987461214043,0,general,CAP
CM1,174,4,1,cadre,bac,2881,logement_social,aucune,BAC+5,2,1,242.7270584065997,232.84459370337348,0,general,BAC
CM1,177,3,1,ouvrier,bac+3,577,appartement,aucune,BAC+3,4,1,214.30124501877606,217.97732885076456,0,general,CAP
CM1,179,3,1,cadre,bac+5,2812,maison,aucune,BAC+3,1,2,266.0637614660759,239.60969421421825,0,professionnel,BAC+3
CM1,182,3,0,profession_intermediaire,bac+5,2014,maison,aucune,BAC+5,3,5,234.95328989353862,226.03213419703283,0,technologique,BAC
CM1,184,6,1,profession_intermediaire,bac+3,4041,maison,un_parent,BAC+3,5,1,246.8110246462827,214.08780815760164,1,general,BAC
CM1,185,5,0,profession_intermediaire,bac,4138,logement_social,aucune,BAC+5,1,4,218.31085697947293,220.81832256557533,0,technologique,CAP
CM1,186,6,1,profession_intermediaire,brevet,2112,maison,aucune,BAC+5,5,2,215.75401311464003,222.50980455595726,0,general,CAP
CM1,187,3,0,ouvrier,bac+3,2790,maison,aucune,BAC,3,3,206.35894555036754,215.53390137351266,0,general,CAP
CM1,188,2,0,cadre,bac,4029,appartement,aucune,CAP,2,3,234.75029225650516,238.08486423334108,0,general,BAC
CM1,190,3,0,ouvrier,brevet,1978,appartement,aucune,CAP,1,5,193.98912012469754,215.90827448746109,0,general,CAP
CM1,191,6,0,cadre,bac+5,3297,maison,aucune,BAC+5,1,3,229.27645371260016,249.65782842771324,0,professionnel,BAC
CM1,192,2,1,profession_intermediaire,bac,3104,appartement,un_parent,BAC+3,5,1,213.76810118393965,211.4798711665411,0,technologique,CAP
CM1,193,6,0,ouvrier,bac,2790,maison,deux_parents,BAC,5,2,200.04170263694206,238.36939335761988,1,technologique,CAP
CM1,194,2,0,cadre,bac+3,1900,logement_social,aucune,BAC+5,3,4,219.830318935037,216.55607791830923,0,general,CAP
CM1,195,5,0,cadre,bac+3,3431,appartement,aucune,BAC,3,5,253.5446094056451,245.45370140169496,0,technologique,BAC+3
CM1,196,4,0,ouvrier,brevet,941,maison,aucune,CAP,4,4,195.74259175846072,228.5564178556567,0,general,CAP
CM1,197,2,0,profession_intermediaire,bac+3,3515,maison,aucune,BAC+5,4,2,225.03365778085896,230.97500999628446,0,technologique,BAC
CM1,198,2,0,profession_intermediaire,brevet,1558,appartement,un_parent,BAC+5,3,1,213.47294796464405,216.62225700515611,0,technologique,CAP
CM1,199,3,0,profession_intermediaire,bac+5,3573,appartement,aucune,BAC+5,4,5,236.88285685362607,226.2258786390891,1,technologique,BAC
CM1,200,5,0,profession_intermediaire,bac,3477,appartement,aucune,CAP,1,4,219.7233719741619,214.14781893998656,0,technologique,CAP
CM1,201,3,0,employe,bac+3,2378,maison,aucune,BAC+5,2,3,229.43369118457863,190.84002153801944,0,general,CAP
CM1,202,2,0,employe,brevet,3387,maison,aucune,CAP,4,2,194.56134965474834,211.36917858343838,0,general,CAP
CM1,203,6,0,employe,bac,1914,appartement,un_parent,BAC+5,2,3,224.90818167776243,213.9911184307415,1,general,CAP
CM1,205,2,1,employe,bac+5,1422,maison,un_parent,BAC+5,5,5,227.51925678232047,205.48198429462735,0,professionnel,CAP
CM1,207,6,0,employe,brevet,2511,appartement,aucune,BAC+5,3,1,235.72102049392427,233.7263251628231,0,general,BAC
CM1,208,6,0,ouvrier,brevet,3246,appartement,aucune,BAC,4,3,209.9381501529913,213.20984390481524,0,general,CAP
CM1,209,3,0,cadre,bac+3,1914,maison,aucune,BAC+3,2,1,243.68231938534055,229.7509446086235,0,general,BAC
CM1,210,3,1,cadre,brevet,3241,maison,aucune,BAC+5,2,3,223.8657359605403,230.72917700639655,0,general,BAC
CM1,211,6,0,ouvrier,bac+5,2310,maison,aucune,CAP,1,1,214.24335094639457,209.37024258279737,0,professionnel,CAP
CM1,212,2,0,cadre,brevet,2558,appartement,aucune,BAC+3,3,2,254.66454889508455,259.6789564661149,1,general,BAC+3
CM1,215,6,0,employe,bac,1060,appartement,un_parent,CAP,4,3,239.49683521595168,227.58198107122556,0,technologique,BAC
CM1,216,5,0,employe,bac,3114,logement_social,aucune,BAC+3,4,5,198.7551063435196,236.35390722517704,0,general,CAP
CM1,217,6,1,cadre,bac,1293,maison,un_parent,BAC+3,1,1,216.16665335958453,223.7133736346869,0,technologique,CAP
CM1,218,6,0,profession_intermediaire,bac+3,2685,maison,aucune,BAC+5,2,3,225.61071380775851,241.30449891381718,0,general,BAC
CM1,220,3,0,profession_intermediaire,bac+5,2319,appartement,aucune,CAP,1,5,229.79177874425312,225.87607368631103,0,general,BAC
CM1,221,6,1,ouvrier,bac+5,2453,logement_social,aucune,BAC,4,3,224.7025552164037,176.3428582062968,0,general,CAP
CM1,222,2,0,employe,bac,2459,maison,aucune,CAP,2,2,233.79110095841386,215.58089506056757,0,general,BAC
CM1,223,2,0,cadre,bac+3,2480,maison,aucune,BAC+3,4,2,242.45852780778634,233.4473068349845,0,general,BAC
CM1,224,3,0,profession_intermediaire,bac+5,2502,appartement,aucune,BAC+3,4,5,204.3355690102682,215.59469007153365,0,technologique,CAP
CM1,225,2,1,employe,brevet,1242,logement_social,un_parent,BAC,1,5,239.41871005611284,200.51367809922428,0,technologique,CAP
CM1,227,6,0,employe,bac+5,1069,maison,un_parent,BAC,4,2,236.6717939612287,238.54210998887737,0,general,BAC
CM1,228,2,0,profession_intermediaire,brevet,3145,appartement,aucune,BAC,1,3,229.92317275006215,205.92720872785782,0,general,CAP
CM1,229,4,1,ouvrier,bac+3,2006,maison,aucune,BAC,5,1,189.03375307388902,211.57996818531421,0,professionnel,CAP
CM1,230,3,0,cadre,bac+3,2349,maison,aucune,BAC+5,3,3,253.64066989036266,244.39748391764132,0,general,BAC+3
CM1,231,3,0,employe,bac,2711,logement_social,aucune,BAC,1,1,217.28026747737457,206.79853907895392,0,technologique,CAP
CM1,232,6,1,employe,bac,3120,appartement,deux_parents,BAC+3,1,5,209.83189020631372,235.14412699759734,0,general,BAC
CM1,233,5,0,ouvrier,bac,1324,maison,aucune,CAP,2,5,226.5536597276126,222.02036033889073,0,technologique,BAC
CM1,234,2,1,cadre,bac+5,1429,maison,aucune,BAC,5,2,254.76915015729153,249.02480445854795,1,technologique,BAC+3
CM1,235,6,0,profession_intermediaire,brevet,2378,appartement,aucune,CAP,5,4,220.64170543175152,235.27241221161066,0,technologique,BAC
CM1,236,3,0,ouvrier,brevet,3334,maison,un_parent,BAC,5,5,188.9044073276548,212.38948044026574,0,technologique,CAP
CM1,237,6,0,profession_intermediaire,bac+3,2272,appartement,aucune,BAC+3,2,1,226.83435110531647,225.21138126002964,0,technologique,BAC
CM1,238,3,0,employe,brevet,3447,appartement,aucune,CAP,4,3,223.47631472910763,247.41269940906034,0,technologique,BAC
CM1,239,3,0,ouvrier,bac+3,2167,maison,aucune,BAC+3,1,2,211.13065787418168,211.5398698238661,0,professionnel,CAP
CM1,241,4,0,employe,bac,3616,logement_social,deux_parents,BAC+3,4,3,233.85852473494128,242.0803875184879,0,general,BAC
CM1,242,5,0,profession_intermediaire,brevet,3243,appartement,aucune,BAC,1,4,227.7343007459978,247.5852563553584,0,general,BAC
CM1,243,4,0,ouvrier,bac,2037,maison,aucune,BAC+3,2,5,200.29390925548432,203.31053812780016,0,professionnel,CAP
CM1,244,4,0,employe,bac+3,2069,appartement,aucune,BAC+3,3,2,231.30512717082752,231.67346091676927,0,technologique,BAC
